"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @lawyershubkenya: Digital Rights and Digital Safety for Creatives in East Africa. 
Join us for this 2 day training together with @hivosr…",FALSE,0,NA,2021-09-27 04:56:41,FALSE,NA,"1442352471330918401",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","thisthatchege",1,TRUE,FALSE,NA,NA
"Register in advance for this meeting:
https://t.co/27Z9FZ2DyQ https://t.co/HxqfPdOufB",FALSE,0,NA,2021-09-27 04:56:40,FALSE,NA,"1442352465895047170",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","SLMAonline",0,FALSE,FALSE,NA,NA
"RT @GeneralMiIIey: Thank you @LTGHRMcMaster for your great work on the Zoom board of directors, helping to keep Americans in the dark about…",FALSE,0,NA,2021-09-27 04:56:37,FALSE,NA,"1442352455937708032",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","JimW_in_NM",223,TRUE,FALSE,NA,NA
"National Webinars with @NCWIndia support  #POSHANMaah2021
Topic: Food Fortification
When: Sep 28, 11:30 AM IST
Regi… https://t.co/5nifw8MjaU",FALSE,0,NA,2021-09-27 04:56:32,TRUE,NA,"1442352433154314255",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ICMRNIN",2,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:56:29,FALSE,NA,"1442352422467170309",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","classmate24",13534,TRUE,FALSE,NA,NA
"@kazs_investment the zoom dm's during meetings are going crazy",FALSE,1,"judeofelfhame",2021-09-27 04:56:26,FALSE,"1442352132078784516","1442352407854256133","1262141487136923648","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","judeofelfhame",0,FALSE,FALSE,NA,NA
"Angular 12 Image Upload, Preview, Crop, Zoom and Scale Example
https://t.co/cixLQLrX9D",FALSE,0,NA,2021-09-27 04:56:23,FALSE,NA,"1442352397049741316",NA,"<a href=\"https://www.fs-poster.com\" rel=\"nofollow\">FS Poster</a>","ramsatt",0,FALSE,FALSE,NA,NA
"Aircraft with unknown registration, ICAO ~298C87 is circling over North Hollywood, Los Angeles at 1000 feet, speed… https://t.co/uHyaRrs0zy",FALSE,0,NA,2021-09-27 04:56:20,TRUE,NA,"1442352384466821125",NA,"<a href=\"https://lemondronor.com/\" rel=\"nofollow\">SkyCirclesLA</a>","SkyCirclesLA",0,FALSE,FALSE,"-118.37729847","34.17421334"
"RT @beefcakehowie: let’s hope frenchie and brent are muted on zoom like nicole a on finale night #bb23 https://t.co/yBWimco56g",FALSE,0,NA,2021-09-27 04:56:20,FALSE,NA,"1442352383753953282",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","allip457",21,TRUE,FALSE,NA,NA
"RT @MarknNiceOfcl: 𝗠𝗻𝗡 𝗦𝗵𝗼𝗽 𝗢𝗳𝗰𝗹 𝗣𝗿𝗶𝗰𝗲𝗹𝗶𝘀𝘁
     𝙰𝚏𝚏𝚘𝚛𝚍𝚊𝚋𝚕𝚎 𝚏𝚘𝚛 𝚊𝚕𝚕

Tags: canva netflix mlbb dias garena shells spotify grammarly cheggstud…",FALSE,0,NA,2021-09-27 04:56:16,FALSE,NA,"1442352364661317639",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jendteukie",31,TRUE,FALSE,NA,NA
"RT @RapperPandit: Click&amp;Zoom this Pic : 1000 Reasons to Boycott Manyvars overpriced collection. Sharing with you Three

1. First Note the s…",FALSE,0,NA,2021-09-27 04:56:11,FALSE,NA,"1442352345292046337",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FanSsr2",53,TRUE,FALSE,NA,NA
"@jaysfx Me tooo I remember watching them after school and it would be so relaxing after so many zoom calls",FALSE,0,"jaysfx",2021-09-27 04:56:10,FALSE,"1442347958733885441","1442352340636364803","1267681313693327360","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","alaaluciddream1",0,FALSE,FALSE,NA,NA
"@JoelKatz When in doubt zoom out , Look at the bigger picture 🤝🤝🤝",FALSE,0,"JoelKatz",2021-09-27 04:56:07,FALSE,"1442198892704002050","1442352329458475008","35749949","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dannymean1982",0,FALSE,FALSE,NA,NA
"N28027 (callsign OXF5345) is circling over Pinal County at 4300 feet, speed 120 MPH, squawking 1200, 2.41 miles fro… https://t.co/ZfZnaw3aWK",FALSE,0,NA,2021-09-27 04:56:05,TRUE,NA,"1442352321816502273",NA,"<a href=\"https://lemondronor.com\" rel=\"nofollow\">Advisory Circular</a>","SkyCirclesPHX",0,FALSE,FALSE,NA,NA
"RT @ncitybase_: nctbase background zoom baru yey! https://t.co/dd0ubiUXCD",FALSE,0,NA,2021-09-27 04:56:05,FALSE,NA,"1442352320256249862",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","athalveraile",463,TRUE,FALSE,NA,NA
"RT @thevalsmob: Tomorrow we are relaunching Balit Ngulu 🥳🥳🥳

Join us and Minister @NatHutchins by registering at https://t.co/qFImLJff0q ht…",FALSE,0,NA,2021-09-27 04:56:01,FALSE,NA,"1442352304624070657",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","SNAICC",4,TRUE,FALSE,NA,NA
"RT @SB19Official: 🖼 [#SB19HSHMV]
In celebration of 1M views for 'Hanggang Sa Huli' MV, here's a little gift for A'TIN! You can use these ba…",FALSE,0,NA,2021-09-27 04:55:50,FALSE,NA,"1442352259568857091",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Karen38332986",9816,TRUE,FALSE,NA,NA
"RT @sakonlieur: zoom 😳💜 https://t.co/MnlpFQ9KoX",FALSE,0,NA,2021-09-27 04:55:48,FALSE,NA,"1442352251100491776",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mastersora8080",165,TRUE,FALSE,NA,NA
"Listen Now: https://t.co/uZmMbTg3th
Achieve Amazingly Real Success With These Awesome Multi-Channel Strategies Today
#ecommerce #Podcast",FALSE,1,NA,2021-09-27 04:55:47,FALSE,NA,"1442352244934938625",NA,"<a href=\"http://www.nadimo.com\" rel=\"nofollow\">nadimo automation</a>","bmoskwa",0,FALSE,FALSE,NA,NA
"RT @GeneralMiIIey: Thank you @LTGHRMcMaster for your great work on the Zoom board of directors, helping to keep Americans in the dark about…",FALSE,0,NA,2021-09-27 04:55:45,FALSE,NA,"1442352235170578434",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Kingjorgeq3",223,TRUE,FALSE,NA,NA
"Focus o  the step in front of you, not the whole stair case.

#Etrepreneur
#Ecommerce
#DigitalMarketingServices… https://t.co/sCCSGpgIOb",FALSE,0,NA,2021-09-27 04:55:42,TRUE,NA,"1442352225779597312",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PNT_Global",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:55:41,FALSE,NA,"1442352219953643524",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","tteokpokixx",13534,TRUE,FALSE,NA,NA
"Benedicto Kiwanuka Memorial Lecture. (Happening Today at 9:00am)

2 CLE Points ⭐⭐

Please click the link below to j… https://t.co/V7QhT3Ld0C",FALSE,2,NA,2021-09-27 04:55:39,TRUE,NA,"1442352213125320711",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ug_lawsociety",0,FALSE,FALSE,NA,NA
"@LepapillonBlu Yeah, I want his home to be in Cell Block D.  Even white guy prison would be ok as long as it is pri… https://t.co/pYw2Hz6Xmw",FALSE,1,"LepapillonBlu",2021-09-27 04:55:36,TRUE,"1442229459013324800","1442352199602900995","3691154787","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","tmoir0",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:55:31,FALSE,NA,"1442352178081923079",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","semogalucky3",13534,TRUE,FALSE,NA,NA
"*zoom zoom*, motherf*cjers https://t.co/cuIcR5n5zb",FALSE,1,NA,2021-09-27 04:55:24,FALSE,NA,"1442352150248505345",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","skelidoge",0,FALSE,FALSE,NA,NA
"RT @7btluvs: Not to forget this acc was involved in arranging that zoom call and just yesterday lied about tannies having issues with the p…",FALSE,0,NA,2021-09-27 04:55:24,FALSE,NA,"1442352148843417601",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DreamzDrem",33,TRUE,FALSE,NA,NA
"RT @OswestryTC: PUBLIC MEETING - COMMUNITY AMBULANCE STATIONS Update
Due to limited capacity and significant interest the public meeting be…",FALSE,0,NA,2021-09-27 04:55:23,FALSE,NA,"1442352144628191233",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","HD2onPBdotcom",2,TRUE,FALSE,NA,NA
"RT @dayoungjia: zoom if you miss yoon jia https://t.co/zsiYxbiA0v",FALSE,0,NA,2021-09-27 04:55:23,FALSE,NA,"1442352143554387972",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","hiyy4h___",382,TRUE,FALSE,NA,NA
"I’m so tired of doing this shit.. I’m legit about to zoom through everything to just be DONE",FALSE,0,NA,2021-09-27 04:55:13,FALSE,NA,"1442352104157425671",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","__brown_beauty",0,FALSE,FALSE,NA,NA
"RT @atchiesshop: Selling Premium accounts for:

✅Netflix
✅Quillbot
✅Canva
✅Scribd
✅Skillshare
✅Grammarly
✅Zoom Pro
✅Zookal

tags: netflix p…",FALSE,0,NA,2021-09-27 04:55:11,FALSE,NA,"1442352092128034822",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","aeryslain",75,TRUE,FALSE,NA,NA
"RT @KnowledgeLens: We are pleased to share that we have been featured on @YourStoryCo's Top 30 Quotes on #digitaltransformation: https://t.…",FALSE,0,NA,2021-09-27 04:55:09,FALSE,NA,"1442352085995909124",NA,"<a href=\"http://bknc.kr\" rel=\"nofollow\">shem0304</a>","richardkimphd",3,TRUE,FALSE,NA,NA
"San Diego Police #N707SD (AS50) was spotted near San Diego, CA at approximately 04:54 UTC squawking 4212… https://t.co/zGjot71SKq",FALSE,0,NA,2021-09-27 04:55:00,TRUE,NA,"1442352049731956744",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">policeoverhead</a>","policeoverhead",0,FALSE,FALSE,NA,NA
"UPDATE: I-25 ExpressToll still jammed. Will add 20m to your drive #DENTraffic https://t.co/8GExNw5vyQ https://t.co/arted3AYyk",FALSE,0,NA,2021-09-27 04:55:00,FALSE,NA,"1442352048700370945",NA,"<a href=\"http://www.waze.com\" rel=\"nofollow\">Waze Incidents Server</a>","WazeTrafficDen",0,FALSE,FALSE,NA,NA
"RT @TylerIAm: \"Lets zoom into his helmet and see Davante adams lifeless eyes'\"",FALSE,0,NA,2021-09-27 04:54:59,FALSE,NA,"1442352044057186307",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Chinx_103",530,TRUE,FALSE,NA,NA
"RT @TylerIAm: \"Lets zoom into his helmet and see Davante adams lifeless eyes'\"",FALSE,0,NA,2021-09-27 04:54:58,FALSE,NA,"1442352040605220866",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","HeadbandDirk",530,TRUE,FALSE,NA,NA
"zoom https://t.co/jzngVn53bK",FALSE,0,NA,2021-09-27 04:54:53,FALSE,NA,"1442352018471882752",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","patimonw",0,FALSE,FALSE,NA,NA
"RT @OswestryTC: PUBLIC MEETING - COMMUNITY AMBULANCE STATIONS Update
Due to limited capacity and significant interest the public meeting be…",FALSE,0,NA,2021-09-27 04:54:39,FALSE,NA,"1442351960376717314",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","shrewsmorris",2,TRUE,FALSE,NA,NA
"https://t.co/FvXDdhqLnR

ONLINE SHOPPING 10.10 SALE
#zoomjakol #jakolzoom #jakol #jakolskype #skypejakol #jakolwhereby #wherebyjakol",FALSE,0,NA,2021-09-27 04:54:39,FALSE,NA,"1442351957889335298",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","bittergourd2020",0,FALSE,FALSE,NA,NA
"RT @blackhatwizardd: Master list of how to SCRAPE leads and send cold emails

Scrape ecommerce, B2B, LinkedIn searches, info product seller…",FALSE,0,NA,2021-09-27 04:54:38,FALSE,NA,"1442351957721575436",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","OlaniyiAriyoO",126,TRUE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:54:23,FALSE,NA,"1442351894626775040",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Bequiiiii1",171,TRUE,FALSE,NA,NA
"RT @callmedollar: Shanrae had the neighborhood watch team get new batteries for their flashlights only for Kelly Price to call TMZ on Zoom…",FALSE,0,NA,2021-09-27 04:54:23,FALSE,NA,"1442351894316339202",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","TheInfamousHero",83,TRUE,FALSE,NA,NA
"i have a zoom meeting with my professor in 5 minutes and i feel like throwing up. this is what happens when you don… https://t.co/9t7IRXQvbw",FALSE,0,NA,2021-09-27 04:54:21,TRUE,NA,"1442351884426092549",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","gintokisdick",0,FALSE,FALSE,NA,NA
"RT @MarknNiceOfcl: 𝗠𝗻𝗡 𝗦𝗵𝗼𝗽 𝗢𝗳𝗰𝗹 𝗣𝗿𝗶𝗰𝗲𝗹𝗶𝘀𝘁
     𝙰𝚏𝚏𝚘𝚛𝚍𝚊𝚋𝚕𝚎 𝚏𝚘𝚛 𝚊𝚕𝚕

Tags: canva netflix mlbb dias garena shells spotify grammarly cheggstud…",FALSE,0,NA,2021-09-27 04:54:20,FALSE,NA,"1442351881875951619",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","yoshiwin5",31,TRUE,FALSE,NA,NA
"Tuesday 09.28.21 WE'RE HOSTING A FORUM @ 6pm
For Rome City Schools Board of Education Candidates Watch on Zoom or F… https://t.co/CfUWOfsnO6",FALSE,0,NA,2021-09-27 04:54:18,TRUE,NA,"1442351873730629636",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","OneCommuniUni",0,FALSE,FALSE,NA,NA
"RT @ViFeelings: so happy to see u @vicegandako even if it's just via zoom yay we luv u!! #ShowtimeRegisterNaPoll https://t.co/j4Ucy1Fb3W",FALSE,0,NA,2021-09-27 04:54:15,FALSE,NA,"1442351859390300163",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","viceysupremacy",28,TRUE,FALSE,NA,NA
"New artwork for sale! - \"Top 10 Features for an Ecommerce Mobile Application An Infographic \" -… https://t.co/Y5oZMSbuMo",FALSE,0,NA,2021-09-27 04:54:13,TRUE,NA,"1442351851509268480",NA,"<a href=\"https://fineartamerica.com\" rel=\"nofollow\">Fine Art America</a>","webgurutweet",0,FALSE,FALSE,NA,NA
"@nottoolame420 its too accurate for it not to be real bruh i tried to zoom in on one of the pics and it said 4/22 a… https://t.co/oJjyb7DRxm",FALSE,0,"nottoolame420",2021-09-27 04:54:11,TRUE,"1442339895486255105","1442351844030881794","722462735598915585","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","yerbalization",0,FALSE,FALSE,NA,NA
"RT @RapperPandit: Click&amp;Zoom this Pic : 1000 Reasons to Boycott Manyvars overpriced collection. Sharing with you Three

1. First Note the s…",FALSE,0,NA,2021-09-27 04:54:10,FALSE,NA,"1442351836279623684",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","kartarsainani",53,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:54:00,FALSE,NA,"1442351798296088578",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ipuyanamrai1",13534,TRUE,FALSE,NA,NA
"@Kookiekhassoyji @taetaebiss @vntgejhs It was so funny tho. He had no care in the world. I was like how can you tak… https://t.co/jFTl3Z7pLk",FALSE,1,"Kookiekhassoyji",2021-09-27 04:53:52,TRUE,"1442092882228232192","1442351761243602952","3023986636","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Jimin_neutron_",0,FALSE,FALSE,NA,NA
"RT @iConversations: Zip Zoom Space &amp; Time #VaVaVoom. © dmp 2014, former: 

@NASA Satellite Database Modeler 
@JPMorgan Asst VP 
@IBM Global…",FALSE,0,NA,2021-09-27 04:53:50,FALSE,NA,"1442351752561496066",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","salonsaturday",1,TRUE,FALSE,NA,NA
"RT @KnowledgeLens: We are pleased to share that we have been featured on @YourStoryCo's Top 30 Quotes on #digitaltransformation: https://t.…",FALSE,0,NA,2021-09-27 04:53:47,FALSE,NA,"1442351741899456517",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SnehaChristall",3,TRUE,FALSE,NA,NA
"🔆 Brillo al 100%
⏺ Zoom Al 100% https://t.co/Wb7NSXbqkn",FALSE,0,NA,2021-09-27 04:53:47,FALSE,NA,"1442351741786157061",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","gaypanamapas",0,FALSE,FALSE,NA,NA
"Weekend project: Done!

FINALLY made a workspace that I love! ❤️ #LifeAtShopify #WorkFromHome https://t.co/t91JSo9ikg",FALSE,2,NA,2021-09-27 04:53:45,FALSE,NA,"1442351733208801283",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TraceySawatzky",0,FALSE,FALSE,NA,NA
"RT @Inside_TheMatch: Come check out the University at Buffalo’s Pediatric Residency Program! #PedsMatch2022. Date: Wednesday, Sept 29th, Ti…",FALSE,0,NA,2021-09-27 04:53:45,FALSE,NA,"1442351731539644416",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","franhemelean",5,TRUE,FALSE,NA,NA
"RT @RealEdenMccoy: there was so much LOVE on that zoom- thank u #GH fans for showing us your beautiful, smiling faces and spending your Sun…",FALSE,0,NA,2021-09-27 04:53:44,FALSE,NA,"1442351728985313280",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","JosslynFan",13,TRUE,FALSE,NA,NA
"when u got lot of work then some rando wants to get you into a zoom meeting without a schedule, like wtf?",FALSE,0,NA,2021-09-27 04:53:44,FALSE,NA,"1442351727961796611",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","eezz4444",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:53:43,FALSE,NA,"1442351724245573632",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AllRiseSanti",13534,TRUE,FALSE,NA,NA
"RT @CryptooIndia: When in doubt, zoom out !! https://t.co/VaFDhzMJvS",FALSE,0,NA,2021-09-27 04:53:38,FALSE,NA,"1442351703161032705",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Cryptoniers",29,TRUE,FALSE,NA,NA
"I would be interested in joining a zoom call with friends where we chat about books songs sports teams movies we wa… https://t.co/AkxX1Q8jHD",FALSE,0,NA,2021-09-27 04:53:38,TRUE,NA,"1442351703135637508",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","anomaly113",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:53:38,FALSE,NA,"1442351702988918786",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","taecityxs",13534,TRUE,FALSE,NA,NA
